Timestamp,Source IP,Destination IP,packet length,protocol
1682190913.327785000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.327785000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.327785000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.327982000,192.168.100.5,104.16.99.29,87,DATA
1682190913.328253000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.328253000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.328253000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.328253000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.328253000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.328253000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.328505000,192.168.100.5,104.16.99.29,87,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329806000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.329934000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.330146000,192.168.100.5,104.16.99.29,87,DATA
1682190913.330593000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.330593000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.330593000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.330593000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.330593000,104.16.99.29,192.168.100.5,1079,DATA
1682190913.330593000,104.16.99.29,192.168.100.5,68,DATA
1682190913.330885000,192.168.100.5,104.16.99.29,87,DATA
1682190913.331178000,104.16.99.29,192.168.100.5,68,DATA
1682190913.337481000,104.16.99.29,192.168.100.5,68,DATA
1682190913.337670000,192.168.100.5,104.16.99.29,87,DATA
1682190913.339279000,104.16.99.29,192.168.100.5,68,DATA
1682190913.341428000,104.16.99.29,192.168.100.5,68,DATA
1682190913.341576000,192.168.100.5,104.16.99.29,87,DATA
1682190913.368820000,192.168.100.5,104.16.99.29,355,DATA
1682190913.369933000,192.168.100.5,104.16.99.29,358,DATA
1682190913.381938000,104.16.99.29,192.168.100.5,71,DATA
1682190913.382666000,104.16.99.29,192.168.100.5,71,DATA
1682190913.400243000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.400779000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.400922000,192.168.100.5,104.16.99.29,87,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401677000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.401984000,192.168.100.5,104.16.99.29,87,DATA
1682190913.402168000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.402168000,104.16.99.29,192.168.100.5,211,DATA
1682190913.402397000,192.168.100.5,104.16.99.29,87,DATA
1682190913.412380000,104.16.99.29,192.168.100.5,877,DATA
1682190913.415590000,104.16.99.29,192.168.100.5,68,DATA
1682190913.415789000,192.168.100.5,104.16.99.29,87,DATA
1682190913.421474000,192.168.100.5,104.16.99.29,354,DATA
1682190913.422623000,192.168.100.5,104.16.99.29,360,DATA
1682190913.432535000,192.168.100.5,104.16.99.29,352,DATA
1682190913.433025000,104.16.99.29,192.168.100.5,68,DATA
1682190913.436448000,104.16.99.29,192.168.100.5,71,DATA
1682190913.436608000,192.168.100.5,104.16.99.29,355,DATA
1682190913.442793000,192.168.100.5,104.16.99.29,351,DATA
1682190913.444305000,192.168.100.5,104.16.99.29,358,DATA
1682190913.445653000,192.168.100.5,104.16.99.29,327,DATA
1682190913.454075000,192.168.100.5,104.16.99.29,88,DATA
1682190913.456430000,104.16.99.29,192.168.100.5,70,DATA
1682190913.456430000,104.16.99.29,192.168.100.5,71,DATA
1682190913.456430000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.456430000,104.16.99.29,192.168.100.5,731,DATA
1682190913.456844000,192.168.100.5,104.16.99.29,87,DATA
1682190913.459322000,104.16.99.29,192.168.100.5,70,DATA
1682190913.461431000,104.16.99.29,192.168.100.5,1229,DATA
1682190913.461993000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.462081000,104.16.99.29,192.168.100.5,252,DATA
1682190913.462350000,192.168.100.5,104.16.99.29,87,DATA
1682190913.463278000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.463697000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.464048000,192.168.100.5,104.16.99.29,87,DATA
1682190913.464601000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.464601000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.464601000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.464601000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.464601000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.464601000,104.16.99.29,192.168.100.5,1029,DATA
1682190913.464963000,192.168.100.5,104.16.99.29,87,DATA
1682190913.471594000,104.16.99.29,192.168.100.5,68,DATA
1682190913.473977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.474237000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.474301000,192.168.100.5,104.16.99.29,87,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475313000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475629000,192.168.100.5,104.16.99.29,87,DATA
1682190913.475846000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475846000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.475846000,104.16.99.29,192.168.100.5,882,DATA
1682190913.476075000,192.168.100.5,104.16.99.29,87,DATA
1682190913.480064000,104.16.99.29,192.168.100.5,68,DATA
1682190913.480064000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.480064000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.480064000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.480064000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.480064000,104.16.99.29,192.168.100.5,721,DATA
1682190913.480637000,192.168.100.5,104.16.99.29,87,DATA
1682190913.487185000,192.168.100.5,104.16.99.29,359,DATA
1682190913.488830000,104.16.99.29,192.168.100.5,68,DATA
1682190913.492239000,192.168.100.5,104.16.99.29,347,DATA
1682190913.492425000,104.16.99.29,192.168.100.5,68,DATA
1682190913.492567000,192.168.100.5,104.16.99.29,87,DATA
1682190913.494111000,192.168.100.5,104.16.99.29,351,DATA
1682190913.501584000,104.16.99.29,192.168.100.5,71,DATA
1682190913.506743000,104.16.99.29,192.168.100.5,70,DATA
1682190913.507133000,104.16.99.29,192.168.100.5,70,DATA
1682190913.515135000,104.16.99.29,192.168.100.5,680,DATA
1682190913.517613000,104.16.99.29,192.168.100.5,798,DATA
1682190913.518075000,192.168.100.5,104.16.99.29,87,DATA
1682190913.521636000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.521907000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.522084000,192.168.100.5,104.16.99.29,87,DATA
1682190913.522350000,104.16.99.29,192.168.100.5,1159,DATA
1682190913.531003000,104.16.99.29,192.168.100.5,68,DATA
1682190913.531181000,192.168.100.5,104.16.99.29,87,DATA
1682190913.543487000,104.16.99.29,192.168.100.5,68,DATA
1682190913.567137000,192.168.100.5,104.16.99.29,88,DATA
1682190913.601887000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.601887000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.602597000,192.168.100.5,104.16.99.29,87,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603108000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603415000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603415000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.603415000,104.16.99.29,192.168.100.5,992,DATA
1682190913.603658000,192.168.100.5,104.16.99.29,87,DATA
1682190913.605263000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.605548000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.605808000,192.168.100.5,104.16.99.29,87,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.606644000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.607199000,192.168.100.5,104.16.99.29,87,DATA
1682190913.607668000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.607668000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.607668000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.607668000,104.16.99.29,192.168.100.5,89,DATA
1682190913.608135000,192.168.100.5,104.16.99.29,87,DATA
1682190913.609541000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.610185000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.610682000,192.168.100.5,104.16.99.29,87,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611089000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611395000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611395000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.611395000,104.16.99.29,192.168.100.5,880,DATA
1682190913.611976000,192.168.100.5,104.16.99.29,87,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.612641000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.613082000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.613082000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.613082000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.613082000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.613082000,104.16.99.29,192.168.100.5,911,DATA
1682190913.613322000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.613735000,192.168.100.5,104.16.99.29,87,DATA
1682190913.614279000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.614279000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.614279000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.614279000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.614279000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.615127000,192.168.100.5,104.16.99.29,87,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.618797000,104.16.99.29,192.168.100.5,480,DATA
1682190913.619620000,192.168.100.5,104.16.99.29,87,DATA
1682190913.622833000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.623727000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.624414000,192.168.100.5,104.16.99.29,87,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,348,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625047000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625754000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625754000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625754000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.625754000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.626217000,104.16.99.29,192.168.100.5,505,DATA
1682190913.626469000,192.168.100.5,104.16.99.29,87,DATA
1682190913.627704000,192.168.100.5,104.16.99.29,88,DATA
1682190913.628916000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.629492000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630382000,192.168.100.5,104.16.99.29,87,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630544000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630981000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630981000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.630981000,104.16.99.29,192.168.100.5,434,DATA
1682190913.631779000,192.168.100.5,104.16.99.29,87,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,613,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,543,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.637099000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,726,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.638445000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.639210000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.639210000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.639210000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.639210000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.639210000,104.16.99.29,192.168.100.5,433,DATA
1682190913.639542000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.639776000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640691000,192.168.100.5,104.16.99.29,87,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
1682190913.640977000,104.16.99.29,192.168.100.5,1242,DATA
